id;merchant_reference;amount;created_at
4d1bbec19ff0;breitenberg_boyer;36.44;2023-04-22
61862ff192be;breitenberg_boyer;40.55;2023-04-22
c373d26fb533;breitenberg_boyer;93.95;2023-04-23
f7ea90743dd8;breitenberg_boyer;71.04;2023-04-23
ca84f64c253f;breitenberg_boyer;96.75;2023-04-23
08bb7e45014f;breitenberg_boyer;56.75;2023-04-23
63150ef27aa4;breitenberg_boyer;72.49;2023-04-23
082f447bedee;breitenberg_boyer;82.82;2023-04-23
73bca506ceea;breitenberg_boyer;75.79;2023-04-23
917dc4c2fb3e;breitenberg_boyer;92.47;2023-04-23
91b63f10eba2;breitenberg_boyer;70.47;2023-04-23
81f2466a724f;breitenberg_boyer;43.27;2023-04-23
a92d3d5acba0;breitenberg_boyer;70.49;2023-04-23
77e7768d3162;breitenberg_boyer;97.72;2023-04-23
afbe0bb5413f;breitenberg_boyer;75.79;2023-04-23
efc05f015630;breitenberg_boyer;83.44;2023-04-23
749ffeec254d;breitenberg_boyer;66.05;2023-04-23
97bc6bf73659;breitenberg_boyer;67.15;2023-04-23
80500fecff5d;breitenberg_boyer;40.38;2023-04-23
2b323f0cf9c1;breitenberg_boyer;48.54;2023-04-23
8dbe694d0f46;breitenberg_boyer;65.06;2023-04-23
c6819273d804;breitenberg_boyer;43.16;2023-04-23
1b5763b51f9c;breitenberg_boyer;34.02;2023-04-23
68dd8e3e400e;breitenberg_boyer;94.39;2023-04-23
8386b58fe2cf;breitenberg_boyer;71.29;2023-04-23
c48f1af33343;breitenberg_boyer;49.65;2023-04-23
2ba948d9098c;breitenberg_boyer;71.25;2023-04-23
446301cbd901;breitenberg_boyer;46.01;2023-04-23
ebd7e84a43dc;breitenberg_boyer;40.96;2023-04-23
65c2a0929b11;breitenberg_boyer;45.16;2023-04-24
66965ac5634c;breitenberg_boyer;57.18;2023-04-24
7d068f8181c0;breitenberg_boyer;53.21;2023-04-24
a30f9f3e8509;breitenberg_boyer;49.33;2023-04-24
4c61708cfc56;breitenberg_boyer;78.64;2023-04-24
1143ac666cda;breitenberg_boyer;36.94;2023-04-24
a76e18b54353;breitenberg_boyer;99.55;2023-04-24
232835cc3f4a;breitenberg_boyer;62.34;2023-04-24
42ea16286cde;breitenberg_boyer;58.35;2023-04-24
8cd9f0788513;breitenberg_boyer;51.22;2023-04-24
df268619e99c;breitenberg_boyer;30.74;2023-04-24
2cdc180c9f3c;breitenberg_boyer;94.92;2023-04-24
b6f4205d665e;breitenberg_boyer;71.36;2023-04-24
86a61d8e956c;breitenberg_boyer;94.51;2023-04-24
716fe656fc7b;breitenberg_boyer;51.88;2023-04-24
303b83acb289;breitenberg_boyer;94.09;2023-04-24
bdb6ad0badfa;breitenberg_boyer;55.98;2023-04-24
b6d2247cb83b;breitenberg_boyer;35.38;2023-04-24
b17e29301c3c;breitenberg_boyer;66.58;2023-04-25
ce6c7f06548b;breitenberg_boyer;84.31;2023-04-25
ca28b25b6cfe;breitenberg_boyer;98.99;2023-04-25
5d7c509dfa64;breitenberg_boyer;99.04;2023-04-25
cf075526be08;breitenberg_boyer;71.95;2023-04-25
53f276f51443;breitenberg_boyer;70.46;2023-04-25
5648b4e10abe;breitenberg_boyer;40.67;2023-04-25
cd2ab782d3ab;breitenberg_boyer;67.13;2023-04-25
3b7c14bcd1c7;breitenberg_boyer;41.51;2023-04-25
0c247390e15a;breitenberg_boyer;95.3;2023-04-25
da8456aca472;breitenberg_boyer;65.14;2023-04-25
f5470df7b0ea;breitenberg_boyer;93.4;2023-04-25
4dc56bb6e6ba;breitenberg_boyer;60.82;2023-04-25
d18a85241050;breitenberg_boyer;82.93;2023-04-25
f822298784c9;breitenberg_boyer;57.08;2023-04-25
998917ba0446;breitenberg_boyer;85.45;2023-04-25
eb3d65302cd2;breitenberg_boyer;41.65;2023-04-25
e2a630e66777;breitenberg_boyer;67.2;2023-04-25
c6b9db26c80c;breitenberg_boyer;81.9;2023-04-25
910563f3782a;breitenberg_boyer;41.66;2023-04-25
4d05c4983e7c;breitenberg_boyer;90.44;2023-04-25
85522cce5bad;breitenberg_boyer;40.88;2023-04-25
4dc42e0a28e2;breitenberg_boyer;47.48;2023-04-25
877361d3a54f;breitenberg_boyer;72.12;2023-04-25
a967918a409d;breitenberg_boyer;94.09;2023-04-25
72e7f2693491;breitenberg_boyer;43.34;2023-04-25
73a8ca0d65ad;breitenberg_boyer;91.42;2023-04-25
7570b4ff1d05;breitenberg_boyer;74.33;2023-04-25
4dd628a942c1;breitenberg_boyer;37.75;2023-04-25
0f22515a49c0;breitenberg_boyer;57.87;2023-04-25
14517c6c6a20;breitenberg_boyer;62.87;2023-04-25
18071097a0e0;breitenberg_boyer;36.8;2023-04-25
ea6ac5b7321a;breitenberg_boyer;99.37;2023-04-25
be4eb10d7a65;breitenberg_boyer;91.03;2023-04-25
db3aae1f9a08;breitenberg_boyer;75.92;2023-04-25
67060d02136c;breitenberg_boyer;49.85;2023-04-25
5f36a08e7860;breitenberg_boyer;82.13;2023-04-25
d1ff6342b928;breitenberg_boyer;59.98;2023-04-25
ce639e8b8eeb;breitenberg_boyer;69.54;2023-04-25
f1f941d4d6d6;breitenberg_boyer;62.59;2023-04-25
b35b215be2f3;breitenberg_boyer;95.66;2023-04-25
81eddb6bc9b3;breitenberg_boyer;57.48;2023-04-25
a2e9e271615c;breitenberg_boyer;91.48;2023-04-25
6d465bcd85df;breitenberg_boyer;86.93;2023-04-25
c1355f79cbf5;breitenberg_boyer;43.28;2023-04-25
55cdfdd0f313;breitenberg_boyer;61.15;2023-04-26
d591a995c69c;breitenberg_boyer;56.22;2023-04-26
1c57f33ed534;breitenberg_boyer;62.24;2023-04-26
5123ce2ac853;breitenberg_boyer;66.22;2023-04-26
e4fd1292f4d9;breitenberg_boyer;97.12;2023-04-26
992413ca39b4;breitenberg_boyer;80.93;2023-04-26
8b87810cf8a7;breitenberg_boyer;37.76;2023-04-26
91e02e2a4cbc;breitenberg_boyer;70.01;2023-04-26
92664d78e3c6;breitenberg_boyer;52.92;2023-04-26
afd2f69dc28e;breitenberg_boyer;72.24;2023-04-26
f4767ecdbfd1;breitenberg_boyer;92.08;2023-04-26
9752d320cf56;breitenberg_boyer;82.63;2023-04-26
80742c7add4c;breitenberg_boyer;94.29;2023-04-26
d881a9d25cf0;breitenberg_boyer;81.19;2023-04-26
668f01678869;breitenberg_boyer;81.17;2023-04-26
bea4b61d081a;breitenberg_boyer;89.79;2023-04-26
d47dee529cb0;breitenberg_boyer;56.68;2023-04-26
5f9a33c1e0f4;breitenberg_boyer;41.3;2023-04-26
9ed148a80671;breitenberg_boyer;38.84;2023-04-26
31ae36af0e66;breitenberg_boyer;55.4;2023-04-26
4fc7ab0be763;breitenberg_boyer;58.27;2023-04-26
5ad74a4bba19;breitenberg_boyer;37.14;2023-04-27
7740912f8234;breitenberg_boyer;40.38;2023-04-27
865391324bb2;breitenberg_boyer;67.58;2023-04-27
6849a7df6964;breitenberg_boyer;51.93;2023-04-27
c97031d90e62;breitenberg_boyer;44.94;2023-04-27
7c79c247619b;breitenberg_boyer;86.91;2023-04-27
a7d2fd1e7bd5;breitenberg_boyer;92.35;2023-04-27
cb6800f90ad9;breitenberg_boyer;77.05;2023-04-27
2d294f24609b;breitenberg_boyer;98.7;2023-04-27
c7df699c3adf;breitenberg_boyer;69.93;2023-04-27
2487aa238c62;breitenberg_boyer;54.6;2023-04-27
09a0bc45c98b;breitenberg_boyer;92.79;2023-04-27
49e7966b0720;breitenberg_boyer;89.66;2023-04-27
ecb2341e40f6;breitenberg_boyer;47.82;2023-04-27
6deb3b7bb838;breitenberg_boyer;74.86;2023-04-27
1019544c41fa;breitenberg_boyer;71.38;2023-04-27
beaf16333643;breitenberg_boyer;64.37;2023-04-27
80295a74eafd;breitenberg_boyer;82.51;2023-04-28
6a2863267055;breitenberg_boyer;44.29;2023-04-28
89296c833514;breitenberg_boyer;89.8;2023-04-28
55727d88ae52;breitenberg_boyer;36.78;2023-04-28
55b8b17985cc;breitenberg_boyer;63.78;2023-04-28
6dcb1c74ee7e;breitenberg_boyer;51.34;2023-04-28
52b9e039c7a5;breitenberg_boyer;78.53;2023-04-28
9540c6195e6e;breitenberg_boyer;93.67;2023-04-28
fb0a9a456169;breitenberg_boyer;80.95;2023-04-28
fcbc1ced5221;breitenberg_boyer;63.27;2023-04-28
6dbf3f11114e;breitenberg_boyer;76.4;2023-04-28
833db9df4e26;breitenberg_boyer;99.94;2023-04-28
dc64503184ea;breitenberg_boyer;98.29;2023-04-28
e9e6df673551;breitenberg_boyer;87.15;2023-04-28
475e5e994f2b;breitenberg_boyer;57.8;2023-04-28
b8021545878a;breitenberg_boyer;39.34;2023-04-28
56ca99f77983;breitenberg_boyer;59.19;2023-04-28
4b3966b0b58c;breitenberg_boyer;72.22;2023-04-28
42f2f7d7acd3;breitenberg_boyer;92.96;2023-04-28
891acda121cc;breitenberg_boyer;89.58;2023-04-28
535ac7b1e6c6;breitenberg_boyer;64.79;2023-04-28
479c078eef05;breitenberg_boyer;51.67;2023-04-28
4527f02aa45b;breitenberg_boyer;70.16;2023-04-28
3f53106f7afd;breitenberg_boyer;34.17;2023-04-28
cf97e32f8b6f;breitenberg_boyer;79.19;2023-04-28
bbf7cf19260e;breitenberg_boyer;94.9;2023-04-28
c6237ed715e4;breitenberg_boyer;96.5;2023-04-28
1def3c7ffa37;breitenberg_boyer;38.38;2023-04-28
d64325259bba;breitenberg_boyer;73.09;2023-04-28
a76bdbaf189d;breitenberg_boyer;92.25;2023-04-28
cbd1759fe27a;breitenberg_boyer;83.04;2023-04-28
034d6508a258;breitenberg_boyer;88.87;2023-04-28
9980678b1c7c;breitenberg_boyer;97.99;2023-04-28
e2a485238964;breitenberg_boyer;70.79;2023-04-28
f4a45aff281f;breitenberg_boyer;76.92;2023-04-28
f883d72c658c;breitenberg_boyer;91.11;2023-04-28
87e4ace94ba4;breitenberg_boyer;74.24;2023-04-28
cc9802bf98c6;breitenberg_boyer;84.65;2023-04-28
563606ee788f;breitenberg_boyer;97.06;2023-04-28
5b9c63558f55;breitenberg_boyer;55.8;2023-04-28
1070176ca928;breitenberg_boyer;33.35;2023-04-28
91a1e9cdc9cd;breitenberg_boyer;46.47;2023-04-28
934f8988ac32;breitenberg_boyer;93.1;2023-04-28
a1a4a20bc4e3;breitenberg_boyer;55.44;2023-04-28
e96cec6411a8;breitenberg_boyer;80.56;2023-04-28
8506e671c9bc;breitenberg_boyer;90.46;2023-04-28
09af8472cb1b;breitenberg_boyer;85.29;2023-04-29
875909710c93;breitenberg_boyer;67.03;2023-04-29
ca9fd3725f9e;breitenberg_boyer;81.11;2023-04-29
a6177bd06154;breitenberg_boyer;85.38;2023-04-29
2033f5df392c;breitenberg_boyer;40.97;2023-04-29
a2c814a807ac;breitenberg_boyer;93.09;2023-04-29
bef893a8823a;breitenberg_boyer;74.82;2023-04-29
e1b56052b3b1;breitenberg_boyer;79.28;2023-04-29
97af90d2702e;breitenberg_boyer;48.43;2023-04-29
ebc9de84bd28;breitenberg_boyer;79.54;2023-04-29
15b876653726;breitenberg_boyer;57.91;2023-04-29
ead675c03406;breitenberg_boyer;50.04;2023-04-29
3ecc781df8cc;breitenberg_boyer;93.19;2023-04-29
14e9e0873cd5;breitenberg_boyer;33.26;2023-04-29
75ab7f7a7e1a;breitenberg_boyer;98.35;2023-04-29
9113b820dbd5;breitenberg_boyer;56.35;2023-04-29
aad6f3e0418d;breitenberg_boyer;70.18;2023-04-29
020ab678ed8e;breitenberg_boyer;84.07;2023-04-29
b55e2fc3cdd0;breitenberg_boyer;59.23;2023-04-29
747871748a4f;breitenberg_boyer;67.77;2023-04-29
fdc6785481b9;breitenberg_boyer;55.86;2023-04-29
ec205c3f1804;breitenberg_boyer;88.73;2023-04-29
2a3e07406646;breitenberg_boyer;83.87;2023-04-29
8f3694b65ffe;breitenberg_boyer;71.89;2023-04-29
90a7854cf3a5;breitenberg_boyer;34.85;2023-04-29
6464667fcf08;breitenberg_boyer;50.93;2023-04-29
308b4af11447;breitenberg_boyer;61.32;2023-04-29
a3ee894b429b;breitenberg_boyer;52.1;2023-04-29
c242cc065035;breitenberg_boyer;89.77;2023-04-29
4253466b22af;breitenberg_boyer;87.63;2023-04-29
eb4a56c3a86e;breitenberg_boyer;61.57;2023-04-29
fe109382e72d;breitenberg_boyer;53.53;2023-04-29
a90b0582764e;breitenberg_boyer;82.32;2023-04-29
25eb7e802306;breitenberg_boyer;85.28;2023-04-29
9189c1b7276f;breitenberg_boyer;81.75;2023-04-29
fe3eb95dbe39;breitenberg_boyer;84.41;2023-04-29
162d80c18520;breitenberg_boyer;77.54;2023-04-29
97c253b03321;breitenberg_boyer;79.73;2023-04-29
2567727b6270;breitenberg_boyer;53.59;2023-04-29
481c4bcf83d3;breitenberg_boyer;78.95;2023-04-29
e448ada17de8;breitenberg_boyer;72.77;2023-04-29
81692936f9bb;breitenberg_boyer;84.5;2023-04-29
76abd5a0a48f;breitenberg_boyer;87.82;2023-04-29
aca00d917cd9;breitenberg_boyer;86.46;2023-04-29
88f047d766fa;breitenberg_boyer;92.11;2023-04-29
a970b78c4f48;breitenberg_boyer;51.48;2023-04-29
2e4ae0283488;breitenberg_boyer;48.13;2023-04-29
931b82d4e324;breitenberg_boyer;41.76;2023-04-29
a203c8ee0d6a;breitenberg_boyer;89.46;2023-04-29
0652acab73fe;breitenberg_boyer;94.83;2023-04-29
7fab104e16ce;breitenberg_boyer;67.28;2023-04-30
02b10e34fc08;breitenberg_boyer;90.05;2023-04-30
56c5ce087ea6;breitenberg_boyer;48.22;2023-04-30
d1130ff5e990;breitenberg_boyer;37.53;2023-04-30
4005bb95f4b0;breitenberg_boyer;94.75;2023-04-30
4761710972f0;breitenberg_boyer;99.5;2023-04-30
17227703cdfc;breitenberg_boyer;63.61;2023-04-30
8b5cac8f1133;breitenberg_boyer;74.21;2023-04-30
3f26d2d0474c;breitenberg_boyer;71.49;2023-04-30
fe37f174baef;breitenberg_boyer;55.99;2023-04-30
0cce43307c3a;breitenberg_boyer;61.09;2023-04-30
89497dc744e6;breitenberg_boyer;94.15;2023-04-30
639231502f6a;breitenberg_boyer;93.47;2023-04-30
f70d7f7a2b0d;breitenberg_boyer;88.71;2023-04-30
eca8c7977587;breitenberg_boyer;45.67;2023-04-30
91af21c3bce1;breitenberg_boyer;35.02;2023-04-30
4d9eea14f6fc;breitenberg_boyer;70.43;2023-04-30
26e19d88db87;breitenberg_boyer;59.88;2023-04-30
9068bcb23fc7;breitenberg_boyer;55.08;2023-04-30
209c5c0066ae;breitenberg_boyer;75.93;2023-04-30
03a0047ce616;breitenberg_boyer;65.92;2023-04-30
8545b7e5f952;breitenberg_boyer;84.82;2023-04-30
1c34d3cb85cd;breitenberg_boyer;46.96;2023-04-30
cb4afc5dbfab;breitenberg_boyer;47.69;2023-04-30
e381369b7055;breitenberg_boyer;40.89;2023-04-30
002791f77261;breitenberg_boyer;70.62;2023-04-30
de2b6197f61e;breitenberg_boyer;71.28;2023-04-30
6bf0c733e1bd;breitenberg_boyer;41.61;2023-05-01
827b7891f7b3;breitenberg_boyer;93.64;2023-05-01
7d58e206cb24;breitenberg_boyer;94.24;2023-05-01
75eae5727414;breitenberg_boyer;61.49;2023-05-01
f38ec4d466e9;breitenberg_boyer;77.89;2023-05-01
13fd033ba4eb;breitenberg_boyer;68.51;2023-05-01
81a32d15dcfe;breitenberg_boyer;32.36;2023-05-01
34ed82b66b04;breitenberg_boyer;51.1;2023-05-01
db1e3509ac3a;breitenberg_boyer;66.2;2023-05-01
c17647521c86;breitenberg_boyer;37.92;2023-05-01
5b9d9492d039;breitenberg_boyer;55.85;2023-05-01
7e8a27dfb64f;breitenberg_boyer;94.39;2023-05-01
2d41bbd72aac;breitenberg_boyer;60.23;2023-05-01
28774a3b6f65;breitenberg_boyer;90.03;2023-05-01
a8894b94697e;breitenberg_boyer;94.5;2023-05-01
355fd007de27;breitenberg_boyer;58.49;2023-05-01
a40b361fa46d;breitenberg_boyer;73.55;2023-05-01
c18223762030;breitenberg_boyer;89.43;2023-05-01
ceb581ab13d0;breitenberg_boyer;44.37;2023-05-01
87d0ab14c21d;breitenberg_boyer;32.58;2023-05-01
0795a2df4a93;breitenberg_boyer;96.35;2023-05-01
f90516035daf;breitenberg_boyer;65.86;2023-05-01
eab66663ccbd;breitenberg_boyer;34.58;2023-05-01
0ea6bfd3d172;breitenberg_boyer;85.47;2023-05-01
3e947e8073cf;breitenberg_boyer;84.41;2023-05-01
3eb136553d65;breitenberg_boyer;77.36;2023-05-01
d81afb2ac68f;breitenberg_boyer;45.12;2023-05-01
86ac678ce405;breitenberg_boyer;71.38;2023-05-01
95159e6d6be5;breitenberg_boyer;58.33;2023-05-01
85f651b16d47;breitenberg_boyer;37.34;2023-05-01
107272ba382b;breitenberg_boyer;70.42;2023-05-01
6bfddb7c020f;breitenberg_boyer;40.7;2023-05-01
9bb02834b83f;breitenberg_boyer;68.24;2023-05-01
942c494993a7;breitenberg_boyer;66.88;2023-05-01
1872c9e6b36a;breitenberg_boyer;77.21;2023-05-01
346130be038d;breitenberg_boyer;61.12;2023-05-01
f1bbe70c578e;breitenberg_boyer;41.75;2023-05-01
4cef3b7d2127;breitenberg_boyer;85.27;2023-05-01
ef5525a2d080;breitenberg_boyer;37.71;2023-05-01
d38fd740b183;breitenberg_boyer;34.68;2023-05-02
3dec9deadec8;breitenberg_boyer;60.58;2023-05-02
4f3eb66962e8;breitenberg_boyer;76.69;2023-05-02
4575cc4895f1;breitenberg_boyer;67.5;2023-05-02
8470828dd270;breitenberg_boyer;92.06;2023-05-02
fc95e54fb253;breitenberg_boyer;59.83;2023-05-02
9ee132c891d0;breitenberg_boyer;62.66;2023-05-02
8359f0404302;breitenberg_boyer;34.37;2023-05-02
c65ac2785724;breitenberg_boyer;44.97;2023-05-02
8f89021bae52;breitenberg_boyer;88.13;2023-05-02
356b9a834a69;breitenberg_boyer;42.81;2023-05-02
f15a09f5ad5e;breitenberg_boyer;30.57;2023-05-02
d9969e58aad9;breitenberg_boyer;44.74;2023-05-02
5696ca4c095a;breitenberg_boyer;73.4;2023-05-02
2d0e12946bca;breitenberg_boyer;34.9;2023-05-02
c88a54ec5a66;breitenberg_boyer;90.08;2023-05-02
1286dc478457;breitenberg_boyer;58.17;2023-05-02
a15e5bf46fde;breitenberg_boyer;59.29;2023-05-02
77f40ae00701;breitenberg_boyer;79.84;2023-05-02
af1cc87bb337;breitenberg_boyer;95.16;2023-05-02
80ff19970ba5;breitenberg_boyer;44.93;2023-05-02
5e362e0b12d8;breitenberg_boyer;83.3;2023-05-02
3838b8dcc0a8;breitenberg_boyer;35.45;2023-05-02
de26f7e58d9b;breitenberg_boyer;54.55;2023-05-02
275737082141;breitenberg_boyer;39.91;2023-05-02
695b9c0929c2;breitenberg_boyer;62.33;2023-05-02
8bddec3650e0;breitenberg_boyer;78.65;2023-05-02
4d3a0561ae52;breitenberg_boyer;61.55;2023-05-02
e2428a684ea6;breitenberg_boyer;78.16;2023-05-02
f2e3d237be45;breitenberg_boyer;70.0;2023-05-02
ab9b3ab197ef;breitenberg_boyer;87.03;2023-05-02
8a6f89aab14a;breitenberg_boyer;80.96;2023-05-03
4701998745d6;breitenberg_boyer;34.0;2023-05-03
131f606447f3;breitenberg_boyer;38.28;2023-05-03
d9e27eaa0412;breitenberg_boyer;80.12;2023-05-03
247a9d3a916d;breitenberg_boyer;71.98;2023-05-03
1f515bf6459b;breitenberg_boyer;39.24;2023-05-03
d58a3a9d0524;breitenberg_boyer;82.27;2023-05-03
a2702fe2c332;breitenberg_boyer;83.33;2023-05-03
68db07876839;breitenberg_boyer;66.46;2023-05-03
d090e9592afb;breitenberg_boyer;86.77;2023-05-03
4dd73cf60025;breitenberg_boyer;50.82;2023-05-03
d50bd5b50813;breitenberg_boyer;99.25;2023-05-03
19a390b5714c;breitenberg_boyer;54.68;2023-05-03
a535ea3d12a5;breitenberg_boyer;46.95;2023-05-03
769ed40fea5f;breitenberg_boyer;68.78;2023-05-03
c0ed2f777117;breitenberg_boyer;41.92;2023-05-03
fef196b34418;breitenberg_boyer;30.81;2023-05-03
c7408f394854;breitenberg_boyer;91.87;2023-05-03
bdc5bb3f08dd;breitenberg_boyer;53.79;2023-05-04
541ee9ca2d44;breitenberg_boyer;39.58;2023-05-04
0252a49f208b;breitenberg_boyer;53.29;2023-05-04
3df152a85c21;breitenberg_boyer;32.57;2023-05-04
65b18e4878c2;breitenberg_boyer;73.88;2023-05-04
180d386da326;breitenberg_boyer;85.37;2023-05-04
61e41817b26b;breitenberg_boyer;39.59;2023-05-04
f74a234c5f52;breitenberg_boyer;84.12;2023-05-04
b53a41e56e2f;breitenberg_boyer;79.79;2023-05-04
5d1c0c04ad8a;breitenberg_boyer;84.14;2023-05-04
28d2f4633cf4;breitenberg_boyer;81.81;2023-05-05
7bd88f2ebce8;breitenberg_boyer;69.04;2023-05-05
0262c5a8c237;breitenberg_boyer;80.14;2023-05-05
e3d836173b49;breitenberg_boyer;57.59;2023-05-05
d6440e3cb934;breitenberg_boyer;70.03;2023-05-05
68e07bf55db8;breitenberg_boyer;80.17;2023-05-05
e66a970e1fc1;breitenberg_boyer;57.91;2023-05-05
c941beef1a05;breitenberg_boyer;40.81;2023-05-05
c92f72dac3df;breitenberg_boyer;61.37;2023-05-05
5e32afab37e6;breitenberg_boyer;37.85;2023-05-05
a199b057069e;breitenberg_boyer;69.58;2023-05-05
b2ca4eb19f79;breitenberg_boyer;73.04;2023-05-05
c0d25259a6f6;breitenberg_boyer;35.63;2023-05-05
cf34e506ea9f;breitenberg_boyer;31.2;2023-05-05
f52f76bb0fdd;breitenberg_boyer;49.31;2023-05-05
fed36052cbd5;breitenberg_boyer;64.87;2023-05-05
af29552c870d;breitenberg_boyer;86.74;2023-05-05
7d546e298a7e;breitenberg_boyer;48.82;2023-05-05
1322c742cb67;breitenberg_boyer;61.9;2023-05-05
17762c04aaf3;breitenberg_boyer;47.74;2023-05-05
b606f56716fe;breitenberg_boyer;31.62;2023-05-05
0d1bca764aca;breitenberg_boyer;33.35;2023-05-05
979829d53cda;breitenberg_boyer;53.01;2023-05-05
0ba67c08efb8;breitenberg_boyer;79.11;2023-05-05
d3c0597c78c1;breitenberg_boyer;55.82;2023-05-05
0dd73ffa36c7;breitenberg_boyer;83.41;2023-05-05
8abb10606f1f;breitenberg_boyer;76.78;2023-05-06
c2671310d0f1;breitenberg_boyer;61.78;2023-05-06
a5a8952bbe4e;breitenberg_boyer;97.91;2023-05-06
32ccb2661370;breitenberg_boyer;33.21;2023-05-06
4cfeb7d60012;breitenberg_boyer;95.9;2023-05-06
ded5f911f390;breitenberg_boyer;54.81;2023-05-06
b45aba031599;breitenberg_boyer;95.93;2023-05-06
2f7b635bd6f5;breitenberg_boyer;79.01;2023-05-06
71fcfd72eeae;breitenberg_boyer;82.58;2023-05-06
4c50f7f306d6;breitenberg_boyer;80.61;2023-05-06
c03ffe8c26a5;breitenberg_boyer;49.45;2023-05-06
6f7587175d0c;breitenberg_boyer;76.33;2023-05-06
b9c9fcd5113a;breitenberg_boyer;94.71;2023-05-06
2c59bf7bd241;breitenberg_boyer;47.3;2023-05-06
39141551b872;breitenberg_boyer;83.07;2023-05-06
285ef3287d21;breitenberg_boyer;39.68;2023-05-06
df5c0191e30a;breitenberg_boyer;85.29;2023-05-06
54d2ab57faa6;breitenberg_boyer;77.41;2023-05-06
57b8ba6c2313;breitenberg_boyer;92.81;2023-05-06
9ec6c300ae99;breitenberg_boyer;60.47;2023-05-06
59067afd29ae;breitenberg_boyer;86.43;2023-05-06
06b7680df699;breitenberg_boyer;80.06;2023-05-06
43898703f978;breitenberg_boyer;92.65;2023-05-06
427da822dd9d;breitenberg_boyer;98.5;2023-05-06
262cc76edd41;breitenberg_boyer;74.5;2023-05-06
916b43703506;breitenberg_boyer;88.2;2023-05-06
8750449dbaee;breitenberg_boyer;73.95;2023-05-06
eff4d922c2ae;breitenberg_boyer;80.86;2023-05-06
0bc9ec99f59b;breitenberg_boyer;93.34;2023-05-06
8e31553272f6;breitenberg_boyer;36.09;2023-05-06
51f3018b9dc7;breitenberg_boyer;36.55;2023-05-06
79c6842c43b7;breitenberg_boyer;85.61;2023-05-06
6ad52f267776;breitenberg_boyer;61.74;2023-05-06
49b0d6c2b25b;breitenberg_boyer;45.55;2023-05-06
6b129db3e1ca;breitenberg_boyer;88.74;2023-05-06
ce5fc4bfa49d;breitenberg_boyer;48.43;2023-05-06
add48ac318e7;breitenberg_boyer;68.91;2023-05-06
d07a7f017783;breitenberg_boyer;86.0;2023-05-06
3637fccaeb4f;breitenberg_boyer;33.38;2023-05-06
35538d88e4fa;breitenberg_boyer;39.23;2023-05-06
b355e61f2828;breitenberg_boyer;38.55;2023-05-06
9da4e8a3c56f;breitenberg_boyer;50.03;2023-05-06
b6a9f8b42e52;breitenberg_boyer;88.6;2023-05-06
b7ff618afc8b;breitenberg_boyer;59.7;2023-05-06
11dc17f03f7c;breitenberg_boyer;90.94;2023-05-06
5a2cb5889c8d;breitenberg_boyer;56.87;2023-05-06
fad98808ef30;breitenberg_boyer;32.42;2023-05-06
92a36a70ca44;breitenberg_boyer;36.03;2023-05-06
aaf1be3fdbe6;breitenberg_boyer;86.36;2023-05-06
8d726f9ac68d;breitenberg_boyer;52.33;2023-05-06
556ce48f1c08;breitenberg_boyer;53.36;2023-05-07
9416399e935d;breitenberg_boyer;59.14;2023-05-07
720dccc7de70;breitenberg_boyer;62.33;2023-05-07
8430d686d266;breitenberg_boyer;69.13;2023-05-07
294114de1258;breitenberg_boyer;71.99;2023-05-07
7eb857c2bc68;breitenberg_boyer;65.16;2023-05-07
75642421eae5;breitenberg_boyer;80.74;2023-05-07
24b5890b3817;breitenberg_boyer;48.0;2023-05-07
cf516aa9ed5f;breitenberg_boyer;73.57;2023-05-07
cbaeac6dd77e;breitenberg_boyer;79.7;2023-05-07
95d5b9072861;breitenberg_boyer;53.93;2023-05-07
63a47886b597;breitenberg_boyer;84.13;2023-05-07
8542d84c742a;breitenberg_boyer;74.16;2023-05-07
fef0ac73875b;breitenberg_boyer;76.75;2023-05-07
610f8dd4a073;breitenberg_boyer;87.39;2023-05-07
9d8c3889838c;breitenberg_boyer;53.19;2023-05-07
068ac1646f94;breitenberg_boyer;50.99;2023-05-07
38591290b2e9;breitenberg_boyer;59.94;2023-05-07
54d4e2dfadce;breitenberg_boyer;74.3;2023-05-07
387982c7269e;breitenberg_boyer;52.34;2023-05-07
a20f235b00c4;breitenberg_boyer;34.85;2023-05-07
5c3a614fd52f;breitenberg_boyer;88.01;2023-05-07
da392c40cb07;breitenberg_boyer;40.34;2023-05-07
397cb9932a93;breitenberg_boyer;76.7;2023-05-07
bcf38ec2b0cf;breitenberg_boyer;64.08;2023-05-07
25e3fd315104;breitenberg_boyer;66.47;2023-05-07
f082571209e0;breitenberg_boyer;89.66;2023-05-07
701f0916d92a;breitenberg_boyer;64.96;2023-05-07
bd080cb14807;breitenberg_boyer;96.28;2023-05-07
180611b5e94e;breitenberg_boyer;32.97;2023-05-07
c3e7b8f5ef2b;breitenberg_boyer;95.57;2023-05-08
f8e0bd54231d;breitenberg_boyer;82.14;2023-05-08
6f9eeee0e971;breitenberg_boyer;40.32;2023-05-08
d72086560702;breitenberg_boyer;53.13;2023-05-08
2dedbafc41d8;breitenberg_boyer;48.57;2023-05-08
fa9bc9f5e9ec;breitenberg_boyer;47.77;2023-05-08
2e1f8a3a3056;breitenberg_boyer;99.6;2023-05-08
f7a8fe17c785;breitenberg_boyer;55.88;2023-05-08
85b591c00a46;breitenberg_boyer;47.95;2023-05-08
